"Word","lemme","cgram","freqlemlivres"
"entérite","entérite","NOM","0.14"
"entôlage","entôlage","NOM","0.14"
"eschatologie","eschatologie","NOM","0.14"
"esche","esche","NOM","0.14"
"esclaffement","esclaffement","NOM","0.14"
"esclaffements","esclaffement","NOM","0.14"
"espingole","espingole","NOM","0.14"
"espingoles","espingole","NOM","0.14"
"espiègle","espiègle","NOM","0.14"
"espiègles","espiègle","NOM","0.14"
"espéranto","espéranto","NOM","0.14"
"essayiste","essayiste","NOM","0.14"
"essayistes","essayiste","NOM","0.14"
"essuie","essuie","NOM","0.14"
"essuie-tout","essuie-tout","NOM","0.14"
"essuies","essuie","NOM","0.14"
"estafier","estafier","NOM","0.14"
"estafiers","estafier","NOM","0.14"
"eunuques-espions","eunuques-espion","NOM","0.14"
"ex-adjudant","ex-adjudant","NOM","0.14"
"ex-champion","ex-champion","NOM","0.14"
"ex-championne","ex-champion","NOM","0.14"
"ex-champions","ex-champion","NOM","0.14"
"ex-chef","ex-chef","NOM","0.14"
"ex-collègue","ex-collègue","NOM","0.14"
"ex-collègues","ex-collègue","NOM","0.14"
"ex-colonel","ex-colonel","NOM","0.14"
"ex-danseuse","ex-danseur","NOM","0.14"
"ex-gonzesse","ex-gonzesse","NOM","0.14"
"ex-gouverneur","ex-gouverneur","NOM","0.14"
"ex-libris","ex-libris","NOM","0.14"
"ex-officier","ex-officier","NOM","0.14"
"ex-para","ex-para","NOM","0.14"
"ex-quincaillerie","ex-quincaillerie","NOM","0.14"
"ex-sergent","ex-sergent","NOM","0.14"
"ex-sergents","ex-sergent","NOM","0.14"
"ex-sénateur","ex-sénateur","NOM","0.14"
"ex-taulard","ex-taulard","NOM","0.14"
"ex-taulards","ex-taulard","NOM","0.14"
"excavateur","excavateur","NOM","0.14"
"excavateurs","excavateur","NOM","0.14"
"excavatrice","excavateur","NOM","0.14"
"excrétion","excrétion","NOM","0.14"
"excrétions","excrétion","NOM","0.14"
"excursionniste","excursionniste","NOM","0.14"
"excursionnistes","excursionniste","NOM","0.14"
"exempté","exempté","NOM","0.14"
"exorciste","exorciste","NOM","0.14"
"exorcistes","exorciste","NOM","0.14"
"expatrié","expatrié","NOM","0.14"
"expatriés","expatrié","NOM","0.14"
"exposant","exposant","NOM","0.14"
"expressionnisme","expressionnisme","NOM","0.14"
"extenseur","extenseur","NOM","0.14"
"extenseurs","extenseur","NOM","0.14"
"extorsion","extorsion","NOM","0.14"
"extorsions","extorsion","NOM","0.14"
"extra-fort","extra-fort","NOM","0.14"
"extradition","extradition","NOM","0.14"
"extériorité","extériorité","NOM","0.14"
"factieux","factieux","NOM","0.14"
"factorielle","factoriel","NOM","0.14"
"factorielles","factoriel","NOM","0.14"
"facturier","facturier","NOM","0.14"
"facturière","facturier","NOM","0.14"
"fair-play","fair-play","NOM","0.14"
"faitout","faitout","NOM","0.14"
"faitouts","faitout","NOM","0.14"
"faluche","faluche","NOM","0.14"
"famulus","famulus","NOM","0.14"
"fan-club","fan-club","NOM","0.14"
"fauchard","fauchard","NOM","0.14"
"fauverie","fauverie","NOM","0.14"
"faux-pas","faux-pas","NOM","0.14"
"fax","fax","NOM","0.14"
"faîtière","faîtière","NOM","0.14"
"faïencerie","faïencerie","NOM","0.14"
"faïencier","faïencier","NOM","0.14"
"faïenciers","faïencier","NOM","0.14"
"feldspath","feldspath","NOM","0.14"
"fendillement","fendillement","NOM","0.14"
"fendillements","fendillement","NOM","0.14"
"fertilisation","fertilisation","NOM","0.14"
"fesseur","fesseur","NOM","0.14"
"fesseuse","fesseur","NOM","0.14"
"feuillaison","feuillaison","NOM","0.14"
"feuillettement","feuillettement","NOM","0.14"
"feuillu","feuillu","NOM","0.14"
"feuillure","feuillure","NOM","0.14"
"feuillures","feuillure","NOM","0.14"
"feuillus","feuillu","NOM","0.14"
"fibrine","fibrine","NOM","0.14"
"fibrotoxine","fibrotoxine","NOM","0.14"
"fier-à-bras","fier-à-bras","NOM","0.14"
"filage","filage","NOM","0.14"
"fileur","fileur","NOM","0.14"
"fileuse","fileur","NOM","0.14"
"filtration","filtration","NOM","0.14"
"filtrations","filtration","NOM","0.14"
"five o'clock","five o'clock","NOM","0.14"
"fixage","fixage","NOM","0.14"
"fleurissement","fleurissement","NOM","0.14"
"flibuste","flibuste","NOM","0.14"
"flicage","flicage","NOM","0.14"
"flingueur","flingueur","NOM","0.14"
"flingueurs","flingueur","NOM","0.14"
"flingueuse","flingueur","NOM","0.14"
"flingueuses","flingueur","NOM","0.14"
"flip-flap","flip-flap","NOM","0.14"
"florilège","florilège","NOM","0.14"
"flouse","flouse","NOM","0.14"
"fluorescence","fluorescence","NOM","0.14"
"flâne","flâne","NOM","0.14"
"folioles","foliole","NOM","0.14"
"follet","follet","NOM","0.14"
"fonceur","fonceur","NOM","0.14"
"fonceurs","fonceur","NOM","0.14"
"fonceuse","fonceur","NOM","0.14"
"fontanelle","fontanel","NOM","0.14"
"forçage","forçage","NOM","0.14"
"fou-rire","fou-rire","NOM","0.14"
"fougasse","fougasse","NOM","0.14"
"fouisseur","fouisseur","NOM","0.14"
"fouisseurs","fouisseur","NOM","0.14"
"fouloir","fouloir","NOM","0.14"
"fourchet","fourchet","NOM","0.14"
"fourchets","fourchet","NOM","0.14"
"fourchures","fourchure","NOM","0.14"
"fourmi-lion","fourmi-lion","NOM","0.14"
"fourmilion","fourmilion","NOM","0.14"
"fourmis-lions","fourmi-lion","NOM","0.14"
"fourvoiement","fourvoiement","NOM","0.14"
"fourvoiements","fourvoiement","NOM","0.14"
"fragmentation","fragmentation","NOM","0.14"
"francfort","francfort","NOM","0.14"
"francforts","francfort","NOM","0.14"
"francisation","francisation","NOM","0.14"
"francophile","francophile","NOM","0.14"
"fratrie","fratrie","NOM","0.14"
"fratries","fratrie","NOM","0.14"
"fraudeur","fraudeur","NOM","0.14"
"fraudeurs","fraudeur","NOM","0.14"
"fraudeuse","fraudeur","NOM","0.14"
"freak","freak","NOM","0.14"
"freaks","freak","NOM","0.14"
"fredonnement","fredonnement","NOM","0.14"
"freudisme","freudisme","NOM","0.14"
"friabilité","friabilité","NOM","0.14"
"fribourgeoise","fribourgeois","NOM","0.14"
"fricasse","fricasse","NOM","0.14"
"friponnerie","friponnerie","NOM","0.14"
"frisottis","frisottis","NOM","0.14"
"frisselis","frisselis","NOM","0.14"
"frontal","frontal","NOM","0.14"
"frottons","frotton","NOM","0.14"
"frottées","frottée","NOM","0.14"
"fructification","fructification","NOM","0.14"
"fruiteries","fruiterie","NOM","0.14"
"fulmicoton","fulmicoton","NOM","0.14"
"fumeron","fumeron","NOM","0.14"
"fumerons","fumeron","NOM","0.14"
"furette","furette","NOM","0.14"
"furonculose","furonculose","NOM","0.14"
"furonculoses","furonculose","NOM","0.14"
"fusilleurs","fusilleur","NOM","0.14"
"fustigation","fustigation","NOM","0.14"
"fustigations","fustigation","NOM","0.14"
"fédéral","fédéral","NOM","0.14"
"fédéraux","fédéral","NOM","0.14"
"félibrige","félibrige","NOM","0.14"
"féodalisme","féodalisme","NOM","0.14"
"féra","féra","NOM","0.14"
"féras","féra","NOM","0.14"
"féveroles","féverole","NOM","0.14"
"gaffeur","gaffeur","NOM","0.14"
"gaffeurs","gaffeur","NOM","0.14"
"gaffeuse","gaffeur","NOM","0.14"
"gaillardise","gaillardise","NOM","0.14"
"galantins","galantin","NOM","0.14"
"galerie-refuge","galerie-refuge","NOM","0.14"
"galeries-refuges","galerie-refuge","NOM","0.14"
"galibot","galibot","NOM","0.14"
"galibots","galibot","NOM","0.14"
"gallicanisme","gallicanisme","NOM","0.14"
"gallinacé","gallinacé","NOM","0.14"
"galvaudeux","galvaudeux","NOM","0.14"
"galéasses","galéasse","NOM","0.14"
"gambas","gamba","NOM","0.14"
"game","game","NOM","0.14"
"gantelet","gantelet","NOM","0.14"
"gantelets","gantelet","NOM","0.14"
"garbure","garbure","NOM","0.14"
"garde-côte","garde-côte","NOM","0.14"
"garde-côtes","garde-côte","NOM","0.14"
"garde-forestier","garde-forestier","NOM","0.14"
"garde-voie","garde-voie","NOM","0.14"
"gardes-barrières","garde-barrières","NOM","0.14"
"gardes-voies","garde-voie","NOM","0.14"
"gari","gari","NOM","0.14"
"garou","garou","NOM","0.14"
"gaster","gaster","NOM","0.14"
"gastro-entérologue","gastro-entérologue","NOM","0.14"
"gastro-entérologues","gastro-entérologue","NOM","0.14"
"gastéropode","gastéropode","NOM","0.14"
"gastéropodes","gastéropode","NOM","0.14"
"gauldo","gauldo","NOM","0.14"
"gauldos","gauldo","NOM","0.14"
"gay","gay","NOM","0.14"
"gays","gay","NOM","0.14"
"gazinière","gazinière","NOM","0.14"
"gazinières","gazinière","NOM","0.14"
"gazoline","gazoline","NOM","0.14"
"gaélique","gaélique","NOM","0.14"
"gengis khan","gengis khan","NOM","0.14"
"gerbeuse","gerbeur","NOM","0.14"
"gerbeuses","gerbeur","NOM","0.14"
"gerbier","gerbier","NOM","0.14"
"gerbière","gerbier","NOM","0.14"
"gerboise","gerboise","NOM","0.14"
"gerboises","gerboise","NOM","0.14"
"germanique","germanique","NOM","0.14"
"germaniques","germanique","NOM","0.14"
"germinal","germinal","NOM","0.14"
"gestapiste","gestapiste","NOM","0.14"
"gestionnaire","gestionnaire","NOM","0.14"
"gestionnaires","gestionnaire","NOM","0.14"
"gestuelle","gestuel","NOM","0.14"
"gibbon","gibbon","NOM","0.14"
"gibbons","gibbon","NOM","0.14"
"gibbosité","gibbosité","NOM","0.14"
"gibelin","gibelin","NOM","0.14"
"gibelins","gibelin","NOM","0.14"
"giclement","giclement","NOM","0.14"
"giclements","giclement","NOM","0.14"
"gig","gig","NOM","0.14"
"gigantomachie","gigantomachie","NOM","0.14"
"gigolette","gigolette","NOM","0.14"
"gimmick","gimmick","NOM","0.14"
"gimmicks","gimmick","NOM","0.14"
"gin-rummy","gin-rummy","NOM","0.14"
"gingin","gingin","NOM","0.14"
"gire","gire","NOM","0.14"
"gires","gire","NOM","0.14"
"girl-scout","girl-scout","NOM","0.14"
"glane","glane","NOM","0.14"
"glanes","glane","NOM","0.14"
"glaçure","glaçure","NOM","0.14"
"glaçures","glaçure","NOM","0.14"
"glorieuses","glorieux","NOM","0.14"
"glougloutement","glougloutement","NOM","0.14"
"glycérine","glycérine","NOM","0.14"
"gobe-mouches","gobe-mouches","NOM","0.14"
"gobet","gobet","NOM","0.14"
"gobets","gobet","NOM","0.14"
"godilleur","godilleur","NOM","0.14"
"gombo","gombo","NOM","0.14"
"gombos","gombo","NOM","0.14"
"goncier","goncier","NOM","0.14"
"gone","gone","NOM","0.14"
"gonelle","gonelle","NOM","0.14"
"gosseline","gosseline","NOM","0.14"
"gosselines","gosseline","NOM","0.14"
"goth","goth","NOM","0.14"
"gotha","gotha","NOM","0.14"
"gothas","gotha","NOM","0.14"
"goths","goth","NOM","0.14"
"goudou","goudou","NOM","0.14"
"goudous","goudou","NOM","0.14"
"goudronnage","goudronnage","NOM","0.14"
"goulafre","goulafre","NOM","0.14"
"goulafres","goulafre","NOM","0.14"
"goulasch","goulasch","NOM","0.14"
"goulette","goulette","NOM","0.14"
"gouvernorat","gouvernorat","NOM","0.14"
"gouvernorats","gouvernorat","NOM","0.14"
"grana","grana","NOM","0.14"
"granas","grana","NOM","0.14"
"grandesse","grandesse","NOM","0.14"
"grangette","grangette","NOM","0.14"
"granules","granule","NOM","0.14"
"graphomane","graphomane","NOM","0.14"
"graphomanes","graphomane","NOM","0.14"
"grappillon","grappillon","NOM","0.14"
"grappillons","grappillon","NOM","0.14"
"gratinée","gratinée","NOM","0.14"
"gratte-cul","gratte-cul","NOM","0.14"
"greffé","greffé","NOM","0.14"
"greffées","greffé","NOM","0.14"
"greffés","greffé","NOM","0.14"
"grenaille","grenaille","NOM","0.14"
"grenailles","grenaille","NOM","0.14"
"grenoblois","grenoblois","NOM","0.14"
"grenouillère","grenouillère","NOM","0.14"
"grenouillères","grenouillère","NOM","0.14"
"grenures","grenure","NOM","0.14"
"gri-gri","gri-gri","NOM","0.14"
"grifton","grifton","NOM","0.14"
"grignotis","grignotis","NOM","0.14"
"grill","grill","NOM","0.14"
"grippe-sou","grippe-sou","NOM","0.14"
"grippe-sous","grippe-sou","NOM","0.14"
"groenlandais","groenlandais","NOM","0.14"
"gronderies","gronderie","NOM","0.14"
"gros-cul","gros-cul","NOM","0.14"
"gruppetto","gruppetto","NOM","0.14"
"grège","grège","NOM","0.14"
"guadeloupéenne","guadeloupéenne","NOM","0.14"
"guano","guano","NOM","0.14"
"guerre-éclair","guerre-éclair","NOM","0.14"
"gueules-de-loup","gueules-de-loup","NOM","0.14"
"gueulette","gueulette","NOM","0.14"
"gueulettes","gueulette","NOM","0.14"
"gueusards","gueusard","NOM","0.14"
"guignolades","guignolade","NOM","0.14"
"guili-guili","guili-guili","NOM","0.14"
"guillotineur","guillotineur","NOM","0.14"
"guillotineurs","guillotineur","NOM","0.14"
"gun","gun","NOM","0.14"
"guns","gun","NOM","0.14"
"gustation","gustation","NOM","0.14"
"guévariste","guévariste","NOM","0.14"
"gymnasium","gymnasium","NOM","0.14"
"gymnosophiste","gymnosophiste","NOM","0.14"
"gymnosophistes","gymnosophiste","NOM","0.14"
"gâte-sauce","gâte-sauce","NOM","0.14"
"généalogiste","généalogiste","NOM","0.14"
"généalogistes","généalogiste","NOM","0.14"
"génétique","génétique","NOM","0.14"
"génétiques","génétique","NOM","0.14"
"géronte","géronte","NOM","0.14"
"gérontes","géronte","NOM","0.14"
"habilité","habilité","NOM","0.14"
"habilités","habilité","NOM","0.14"
"habillage","habillage","NOM","0.14"
"habitus","habitus","NOM","0.14"
"hache-paille","hache-paille","NOM","0.14"
"half-track","half-track","NOM","0.14"
"half-tracks","half-track","NOM","0.14"
"haltérophilie","haltérophilie","NOM","0.14"
"happe","happe","NOM","0.14"
"happy few","happy few","NOM","0.14"
"harengère","harengère","NOM","0.14"
"haruspices","haruspice","NOM","0.14"
"haussière","haussière","NOM","0.14"
"haussières","haussière","NOM","0.14"
"haveneau","haveneau","NOM","0.14"
"haveneaux","haveneau","NOM","0.14"
"hayon","hayon","NOM","0.14"
"hayons","hayon","NOM","0.14"
"heptagone","heptagone","NOM","0.14"
"herbette","herbette","NOM","0.14"
"herbettes","herbette","NOM","0.14"
"herboristerie","herboristerie","NOM","0.14"
"herboristeries","herboristerie","NOM","0.14"
"herminette","herminette","NOM","0.14"
"herminettes","herminette","NOM","0.14"
"hermétistes","hermétiste","NOM","0.14"
"hexamètres","hexamètre","NOM","0.14"
"high-life","high-life","NOM","0.14"
"highlander","highlander","NOM","0.14"
"highlanders","highlander","NOM","0.14"
"himalaya","himalaya","NOM","0.14"
"hippogriffe","hippogriffe","NOM","0.14"
"hippy","hippy","NOM","0.14"
"historicité","historicité","NOM","0.14"
"hochepot","hochepot","NOM","0.14"
"hockey","hockey","NOM","0.14"
"hockeyeur","hockeyeur","NOM","0.14"
"hockeyeurs","hockeyeur","NOM","0.14"
"hollandaise","hollandaise","NOM","0.14"
"hominien","hominien","NOM","0.14"
"hominiens","hominien","NOM","0.14"
"homme-chien","homme-chien","NOM","0.14"
"homophile","homophile","NOM","0.14"
"homéopathie","homéopathie","NOM","0.14"
"hooligan","hooligan","NOM","0.14"
"hooligans","hooligan","NOM","0.14"
"horse-guard","horse-guard","NOM","0.14"
"horse-guards","horse-guard","NOM","0.14"
"hot","hot","NOM","0.14"
"hot dog","hot dog","NOM","0.14"
"hot dogs","hot dog","NOM","0.14"
"housards","housard","NOM","0.14"
"hoyau","hoyau","NOM","0.14"
"humanisation","humanisation","NOM","0.14"
"hunier","hunier","NOM","0.14"
"huniers","hunier","NOM","0.14"
"husseinites","husseinite","NOM","0.14"
"hydrocéphale","hydrocéphale","NOM","0.14"
"hydrogénisation","hydrogénisation","NOM","0.14"
"hydroquinone","hydroquinone","NOM","0.14"
"hydrothérapie","hydrothérapie","NOM","0.14"
"hygiéniste","hygiéniste","NOM","0.14"
"hygiénistes","hygiéniste","NOM","0.14"
"hygromètre","hygromètre","NOM","0.14"
"hygromètres","hygromètre","NOM","0.14"
"hyperréaliste","hyperréaliste","NOM","0.14"
"hyperréalistes","hyperréaliste","NOM","0.14"
"hypersensibilité","hypersensibilité","NOM","0.14"
"hypocondre","hypocondre","NOM","0.14"
"hypocondriaque","hypocondriaque","NOM","0.14"
"hypocondriaques","hypocondriaque","NOM","0.14"
"hypophyse","hypophyse","NOM","0.14"
"hypophyses","hypophyse","NOM","0.14"
"hysope","hysope","NOM","0.14"
"hysopes","hysope","NOM","0.14"
"hédoniste","hédoniste","NOM","0.14"
"héliport","héliport","NOM","0.14"
"héraldique","héraldique","NOM","0.14"
"hétérodoxes","hétérodoxe","NOM","0.14"
"hétérogénéité","hétérogénéité","NOM","0.14"
"hôtel-restaurant","hôtel-restaurant","NOM","0.14"
"icoglan","icoglan","NOM","0.14"
"icoglans","icoglan","NOM","0.14"
"idiotisme","idiotisme","NOM","0.14"
"idiotismes","idiotisme","NOM","0.14"
"idéalisation","idéalisation","NOM","0.14"
"iguanodon","iguanodon","NOM","0.14"
"iguanodons","iguanodon","NOM","0.14"
"imperméabilité","imperméabilité","NOM","0.14"
"implant","implant","NOM","0.14"
"implants","implant","NOM","0.14"
"implosion","implosion","NOM","0.14"
"impro","impro","NOM","0.14"
"impropriétés","impropriété","NOM","0.14"
"impréparation","impréparation","NOM","0.14"
"impulsif","impulsif","NOM","0.14"
"impulsifs","impulsif","NOM","0.14"
"inadapté","inadapté","NOM","0.14"
"inadaptée","inadapté","NOM","0.14"
"inadaptés","inadapté","NOM","0.14"
"incestueuse","incestueux","NOM","0.14"
"incestueuses","incestueux","NOM","0.14"
"incise","incise","NOM","0.14"
"incises","incise","NOM","0.14"
"inclusion","inclusion","NOM","0.14"
"inconfiance","inconfiance","NOM","0.14"
"incorruptibilité","incorruptibilité","NOM","0.14"
"incube","incube","NOM","0.14"
"incubes","incube","NOM","0.14"
"indemnisation","indemnisation","NOM","0.14"
"indemnisations","indemnisation","NOM","0.14"
"indentation","indentation","NOM","0.14"
"indestructibilité","indestructibilité","NOM","0.14"
"indifférenciation","indifférenciation","NOM","0.14"
"inexorabilité","inexorabilité","NOM","0.14"
"infinitif","infinitif","NOM","0.14"
"infinitifs","infinitif","NOM","0.14"
"infinitude","infinitude","NOM","0.14"
"infirmière-major","infirmière-major","NOM","0.14"
"ingurgitation","ingurgitation","NOM","0.14"
"ingénieur-conseil","ingénieur-conseil","NOM","0.14"
"inintelligence","inintelligence","NOM","0.14"
"inintérêt","inintérêt","NOM","0.14"
"inoxydable","inoxydable","NOM","0.14"
"insipidité","insipidité","NOM","0.14"
"intemporalité","intemporalité","NOM","0.14"
"intensification","intensification","NOM","0.14"
"interligne","interligne","NOM","0.14"
"interlignes","interligne","NOM","0.14"
"interpolation","interpolation","NOM","0.14"
"interpolations","interpolation","NOM","0.14"
"interpénétration","interpénétration","NOM","0.14"
"interpénétrations","interpénétration","NOM","0.14"
"interrogatif","interrogatif","NOM","0.14"
"interrègne","interrègne","NOM","0.14"
"intervenant","intervenant","NOM","0.14"
"intervenante","intervenant","NOM","0.14"
"intervenants","intervenant","NOM","0.14"
"intimation","intimation","NOM","0.14"
"intox","intox","NOM","0.14"
"intoxe","intox","NOM","0.14"
"intrait","intrait","NOM","0.14"
"intromission","intromission","NOM","0.14"
"intuitif","intuitif","NOM","0.14"
"intégrisme","intégrisme","NOM","0.14"
"intégrismes","intégrisme","NOM","0.14"
"inutilisation","inutilisation","NOM","0.14"
"invertébré","invertébré","NOM","0.14"
"invertébrés","invertébré","NOM","0.14"
"inviolabilité","inviolabilité","NOM","0.14"
"inviteur","inviteur","NOM","0.14"
"inviteurs","inviteur","NOM","0.14"
"inéluctabilité","inéluctabilité","NOM","0.14"
"ion","ion","NOM","0.14"
"ionisation","ionisation","NOM","0.14"
"ions","ion","NOM","0.14"
"ipse","ipse","NOM","0.14"
"irish coffee","irish coffee","NOM","0.14"
"ironiste","ironiste","NOM","0.14"
"irrecevabilité","irrecevabilité","NOM","0.14"
"ischion","ischion","NOM","0.14"
"islamistes","islamiste","NOM","0.14"
"islandais","islandais","NOM","0.14"
"isolant","isolant","NOM","0.14"
"isolateur","isolateur","NOM","0.14"
"isolateurs","isolateur","NOM","0.14"
"isoloir","isoloir","NOM","0.14"
"isoloirs","isoloir","NOM","0.14"
"isorel","isorel","NOM","0.14"
"italianisme","italianisme","NOM","0.14"
"ite missa est","ite missa est","NOM","0.14"
"jacket","jacket","NOM","0.14"
"jackets","jacket","NOM","0.14"
"jacobite","jacobite","NOM","0.14"
"jacobites","jacobite","NOM","0.14"
"jacqueries","jacquerie","NOM","0.14"
"jacteur","jacteur","NOM","0.14"
"jacuzzi","jacuzzi","NOM","0.14"
"jacuzzis","jacuzzi","NOM","0.14"
"japonerie","japonerie","NOM","0.14"
"japoneries","japonerie","NOM","0.14"
"jaquet","jaquet","NOM","0.14"
"je-m'en-foutisme","je-m'en-foutisme","NOM","0.14"
"jellaba","jellaba","NOM","0.14"
"jeu-concours","jeu-concours","NOM","0.14"
"jiu-jitsu","jiu-jitsu","NOM","0.14"
"joker","joker","NOM","0.14"
"jokers","joker","NOM","0.14"
"jolibois","jolibois","NOM","0.14"
"jonchère","jonchère","NOM","0.14"
"judéenne","judéenne","NOM","0.14"
"junte","junte","NOM","0.14"
"jurassien","jurassien","NOM","0.14"
"jurassiens","jurassien","NOM","0.14"
"kabuki","kabuki","NOM","0.14"
"kaiser","kaiser","NOM","0.14"
"karatéka","karatéka","NOM","0.14"
"karatékas","karatéka","NOM","0.14"
"karité","karité","NOM","0.14"
"karma","karma","NOM","0.14"
"katangais","katangais","NOM","0.14"
"kayak","kayak","NOM","0.14"
"kilogramme","kilogramme","NOM","0.14"
"kilogrammes","kilogramme","NOM","0.14"
"kilotonnes","kilotonne","NOM","0.14"
"kiwi","kiwi","NOM","0.14"
"kiwis","kiwi","NOM","0.14"
"knock-out","knock-out","NOM","0.14"
"koala","koala","NOM","0.14"
"koalas","koala","NOM","0.14"
"kohl","kohl","NOM","0.14"
"kommando","kommando","NOM","0.14"
"koran","koran","NOM","0.14"
"kouglof","kouglof","NOM","0.14"
"kriegspiel","kriegspiel","NOM","0.14"
"la plata","la plata","NOM","0.14"
"labbe","labbe","NOM","0.14"
"labbes","labbe","NOM","0.14"
"lacanien","lacanien","NOM","0.14"
"lacaniens","lacanien","NOM","0.14"
"ladies","ladies","NOM","0.14"
"laineurs","laineur","NOM","0.14"
"laineuses","laineur","NOM","0.14"
"lainier","lainier","NOM","0.14"
"laizes","laize","NOM","0.14"
"lambswool","lambswool","NOM","0.14"
"lamedu","lamedu","NOM","0.14"
"laminaire","laminaire","NOM","0.14"
"laminaires","laminaire","NOM","0.14"
"lamparos","lamparo","NOM","0.14"
"lance-roquettes","lance-roquettes","NOM","0.14"
"lancelot","lancelot","NOM","0.14"
"landsturm","landsturm","NOM","0.14"
"lanoline","lanoline","NOM","0.14"
"lanternier","lanternier","NOM","0.14"
"lançons","lançon","NOM","0.14"
"lao","lao","NOM","0.14"
"laos","lao","NOM","0.14"
"lapidation","lapidation","NOM","0.14"
"lapidations","lapidation","NOM","0.14"
"lapis","lapis","NOM","0.14"
"lapon","lapon","NOM","0.14"
"laponne","lapon","NOM","0.14"
"lapons","lapon","NOM","0.14"
"laryngite","laryngite","NOM","0.14"
"laryngologiste","laryngologiste","NOM","0.14"
"latence","latence","NOM","0.14"
"latences","latence","NOM","0.14"
"lav","lav","NOM","0.14"
"lave-pont","lave-pont","NOM","0.14"
"lave-ponts","lave-pont","NOM","0.14"
"lavure","lavure","NOM","0.14"
"lavures","lavure","NOM","0.14"
"lazaro","lazaro","NOM","0.14"
"leadership","leadership","NOM","0.14"
"lettone","lettone","NOM","0.14"
"levreau","levreau","NOM","0.14"
"levreaux","levreau","NOM","0.14"
"liber","liber","NOM","0.14"
"libertaire","libertaire","NOM","0.14"
"libertaires","libertaire","NOM","0.14"
"libre-arbitre","libre-arbitre","NOM","0.14"
"libre-penseur","libre-penseur","NOM","0.14"
"libre-penseuse","libre-penseur","NOM","0.14"
"libre-échange","libre-échange","NOM","0.14"
"librettiste","librettiste","NOM","0.14"
"librettistes","librettiste","NOM","0.14"
"lieudit","lieudit","NOM","0.14"
"lieudits","lieudit","NOM","0.14"
"lieur","lieur","NOM","0.14"
"lieuse","lieur","NOM","0.14"
"liliacées","liliacé","NOM","0.14"
"limage","limage","NOM","0.14"
"limonier","limonier","NOM","0.14"
"limonière","limonier","NOM","0.14"
"linéaire","linéaire","NOM","0.14"
"lise","lise","NOM","0.14"
"lises","lise","NOM","0.14"
"lissage","lissage","NOM","0.14"
"lisseur","lisseur","NOM","0.14"
"lisseurs","lisseur","NOM","0.14"
"lithium","lithium","NOM","0.14"
"lithographe","lithographe","NOM","0.14"
"lithuanien","lithuanien","NOM","0.14"
"lobotomie","lobotomie","NOM","0.14"
"logettes","logette","NOM","0.14"
"logiciel","logiciel","NOM","0.14"
"logiciels","logiciel","NOM","0.14"
"logogriphe","logogriphe","NOM","0.14"
"logogriphes","logogriphe","NOM","0.14"
"logomachie","logomachie","NOM","0.14"
"logosphère","logosphère","NOM","0.14"
"lokoum","lokoum","NOM","0.14"
"longanimité","longanimité","NOM","0.14"
"lotte","lotte","NOM","0.14"
"lottes","lotte","NOM","0.14"
"louchon","louchon","NOM","0.14"
"louchons","louchon","NOM","0.14"
"loup-cervier","loup-cervier","NOM","0.14"
"loupiat","loupiat","NOM","0.14"
"loupiotte","loupiotte","NOM","0.14"
"loupiottes","loupiotte","NOM","0.14"
"loups-cerviers","loup-cervier","NOM","0.14"
"loute","loute","NOM","0.14"
"louvoiements","louvoiement","NOM","0.14"
"luminescence","luminescence","NOM","0.14"
"lunaison","lunaison","NOM","0.14"
"lunaisons","lunaison","NOM","0.14"
"lunches","lunche","NOM","0.14"
"lurex","lurex","NOM","0.14"
"luthéranisme","luthéranisme","NOM","0.14"
"lutz","lutz","NOM","0.14"
"luxation","luxation","NOM","0.14"
"luxations","luxation","NOM","0.14"
"lychee","lychee","NOM","0.14"
"lychees","lychee","NOM","0.14"
"lycoperdon","lycoperdon","NOM","0.14"
"lycoperdons","lycoperdon","NOM","0.14"
"lycra","lycra","NOM","0.14"
"lyonnais","lyonnais","NOM","0.14"
"législature","législature","NOM","0.14"
"lépontique","lépontique","NOM","0.14"
"lérot","lérot","NOM","0.14"
"lérots","lérot","NOM","0.14"
"macassar","macassar","NOM","0.14"
"machinchouette","machinchouette","NOM","0.14"
"macrocosme","macrocosme","NOM","0.14"
"mafiosi","mafioso","NOM","0.14"
"mafioso","mafioso","NOM","0.14"
"magnaneries","magnanerie","NOM","0.14"
"magnésie","magnésie","NOM","0.14"
"maharani","maharani","NOM","0.14"
"maigriot","maigriot","NOM","0.14"
"mail-coach","mail-coach","NOM","0.14"
"maillechort","maillechort","NOM","0.14"
"maillotin","maillotin","NOM","0.14"
"maillotins","maillotin","NOM","0.14"
"maintenance","maintenance","NOM","0.14"
"mainteneur","mainteneur","NOM","0.14"
"mainteneurs","mainteneur","NOM","0.14"
"maison-mère","maison-mère","NOM","0.14"
"maja","maja","NOM","0.14"
"majolique","majolique","NOM","0.14"
"malien","malien","NOM","0.14"
"maliens","malien","NOM","0.14"
"malléabilité","malléabilité","NOM","0.14"
"malpropreté","malpropreté","NOM","0.14"
"malt","malt","NOM","0.14"
"mamamouchi","mamamouchi","NOM","0.14"
"mancenillier","mancenillier","NOM","0.14"
"manhattan","manhattan","NOM","0.14"
"manip","manip","NOM","0.14"
"manipe","manip","NOM","0.14"
"manoeuvriers","manoeuvrier","NOM","0.14"
"manoeuvrière","manoeuvrier","NOM","0.14"
